id,date,content,username,likeCount,retweetCount,cleaned_text,processed_text,word_count,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label,sentiment
893,2024-02-25 18:00:00+00:00,AI tools is interesting but I need more time to form a real opinion.,nairobi_dev,211,127,ai tools is interesting but i need more time to form a real opinion,ai tools interesting need time form real opinion,14,0.2144,positive,0.39999999999999997,0.43333333333333335,positive,positive
899,2024-02-26 03:00:00+00:00,ChatGPT just helped me debug a nasty issue in minutes. Love it.,ai_skeptic,524,118,chatgpt just helped me debug a nasty issue in minutes love it,chatgpt helped debug nasty issue minutes love,12,0.1531,positive,-0.25,0.8,negative,positive
901,2024-02-26 06:00:00+00:00,open source AI keeps getting better. Kudos to the team behind it!,techie_zuri,43,189,open source ai keeps getting better kudos to the team behind it,open source ai keeps getting better kudos team behind,12,0.7351,positive,0.033333333333333326,0.5666666666666667,neutral,positive
905,2024-02-26 12:00:00+00:00,GitHub Copilot is being discussed a lot in our team. No consensus yet.,pythonista_ke,313,27,github copilot is being discussed a lot in our team no consensus yet,github copilot discussed lot team consensus yet,13,-0.296,negative,0.0,0.0,neutral,negative
907,2024-02-26 15:00:00+00:00,OpenAI keeps getting better. Kudos to the team behind it!,ai_skeptic,198,123,openai keeps getting better kudos to the team behind it,openai keeps getting better kudos team behind,10,0.7351,positive,0.04999999999999999,0.6,neutral,positive
909,2024-02-26 18:00:00+00:00,Claude just helped me debug a nasty issue in minutes. Love it.,airesearcher,92,1,claude just helped me debug a nasty issue in minutes love it,claude helped debug nasty issue minutes love,12,0.1531,positive,-0.25,0.8,negative,positive
910,2024-02-26 19:30:00+00:00,Excited about what AI tools means for the future of technology.,airesearcher,25,195,excited about what ai tools means for the future of technology,excited ai tools means future technology,11,0.34,positive,0.1875,0.4375,positive,positive
919,2024-02-27 09:00:00+00:00,The artificial intelligence landscape is changing fast. Hard to keep up.,nairobi_dev,707,146,the artificial intelligence landscape is changing fast hard to keep up,artificial intelligence landscape changing fast hard keep,11,0.4019,positive,-0.23055555555555554,0.7138888888888889,negative,positive
923,2024-02-27 15:00:00+00:00,Claude still makes too many mistakes to rely on for serious work.,data_nerd254,96,43,claude still makes too many mistakes to rely on for serious work,claude still makes many mistakes rely serious work,12,-0.4215,negative,0.08333333333333334,0.5833333333333333,positive,negative
925,2024-02-27 18:00:00+00:00,Security risks in Claude are being ignored. This will bite us.,nairobi_dev,149,161,security risks in claude are being ignored this will bite us,security risks claude ignored bite us,11,-0.25,negative,0.0,0.0,neutral,negative
926,2024-02-27 19:30:00+00:00,The progress in generative AI over the last year is absolutely incredible.,airesearcher,235,57,the progress in generative ai over the last year is absolutely incredible,progress generative ai last year absolutely incredible,12,0.4215,positive,0.45,0.48333333333333334,positive,positive
929,2024-02-28 00:00:00+00:00,"AI tools is inconsistent. Works great one day, terrible the next.",ai_skeptic,79,108,ai tools is inconsistent works great one day terrible the next,ai tools inconsistent works great one day terrible next,11,0.25,positive,-0.06666666666666665,0.5833333333333334,negative,positive
931,2024-02-28 03:00:00+00:00,Disappointed by the latest Gemini update. Felt like a step backward.,airesearcher,234,22,disappointed by the latest gemini update felt like a step backward,disappointed latest gemini update felt like step backward,11,-0.1531,negative,-0.125,0.825,negative,negative
934,2024-02-28 07:30:00+00:00,"open source AI is inconsistent. Works great one day, terrible the next.",mlops_daily,582,192,open source ai is inconsistent works great one day terrible the next,open source ai inconsistent works great one day terrible next,12,0.25,positive,-0.04999999999999999,0.5625,neutral,positive
935,2024-02-28 09:00:00+00:00,Frustrated with open source AI today. Could not complete a simple task correctly.,mlops_daily,749,184,frustrated with open source ai today could not complete a simple task correctly,frustrated open source ai today could complete simple task correctly,13,-0.5267,negative,-0.1875,0.3642857142857143,negative,negative
940,2024-02-28 16:30:00+00:00,Privacy concerns around artificial intelligence keep growing. Not comfortable using it.,pythonista_ke,473,190,privacy concerns around artificial intelligence keep growing not comfortable using it,privacy concerns around artificial intelligence keep growing comfortable using,11,0.2728,positive,-0.4,0.9,negative,positive
942,2024-02-28 19:30:00+00:00,Not sure what to make of open source AI yet. Need more time with it.,pythonista_ke,311,9,not sure what to make of open source ai yet need more time with it,sure make open source ai yet need time,15,-0.2411,negative,0.08333333333333333,0.6296296296296297,positive,negative
943,2024-02-28 21:00:00+00:00,AI tools gave me three different wrong answers. Back to Stack Overflow.,ai_skeptic,230,157,ai tools gave me three different wrong answers back to stack overflow,ai tools gave three different wrong answers back stack overflow,12,-0.4767,negative,-0.16666666666666666,0.5,negative,negative
945,2024-02-29 00:00:00+00:00,Excited about what machine learning means for the future of technology.,ai_skeptic,329,111,excited about what machine learning means for the future of technology,excited machine learning means future technology,11,0.34,positive,0.1875,0.4375,positive,positive
947,2024-02-29 03:00:00+00:00,Security risks in generative AI are being ignored. This will bite us.,mlops_daily,192,126,security risks in generative ai are being ignored this will bite us,security risks generative ai ignored bite us,12,-0.25,negative,0.0,0.0,neutral,negative
948,2024-02-29 04:30:00+00:00,GPT-4 is being discussed a lot in our team. No consensus yet.,mlops_daily,48,13,gpt4 is being discussed a lot in our team no consensus yet,gpt4 discussed lot team consensus yet,12,-0.296,negative,0.0,0.0,neutral,negative
949,2024-02-29 06:00:00+00:00,artificial intelligence is the best productivity tool I have used in years.,nairobi_dev,472,4,artificial intelligence is the best productivity tool i have used in years,artificial intelligence best productivity tool used years,12,0.8074,positive,0.2,0.65,positive,positive
952,2024-02-29 10:30:00+00:00,"deep learning is inconsistent. Works great one day, terrible the next.",airesearcher,626,34,deep learning is inconsistent works great one day terrible the next,deep learning inconsistent works great one day terrible next,11,0.25,positive,-0.04999999999999999,0.5375,neutral,positive
961,2024-03-01 00:00:00+00:00,Loving every update to Gemini. The team is crushing it.,ai_skeptic,381,70,loving every update to gemini the team is crushing it,loving every update gemini team crushing,10,0.34,positive,0.5,0.925,positive,positive
962,2024-03-01 01:30:00+00:00,Privacy concerns around deep learning keep growing. Not comfortable using it.,tech_tracy,521,87,privacy concerns around deep learning keep growing not comfortable using it,privacy concerns around deep learning keep growing comfortable using,11,-0.2505,negative,-0.1,0.6000000000000001,negative,negative
972,2024-03-01 16:30:00+00:00,The deep learning community is growing fast. Lots of debate about best practices.,nairobi_dev,648,143,the deep learning community is growing fast lots of debate about best practices,deep learning community growing fast lots debate best practices,13,0.7096,positive,0.39999999999999997,0.43333333333333335,positive,positive
975,2024-03-01 21:00:00+00:00,Frustrated with AI tools today. Could not complete a simple task correctly.,ai_skeptic,331,119,frustrated with ai tools today could not complete a simple task correctly,frustrated ai tools today could complete simple task correctly,12,-0.5267,negative,-0.25,0.3190476190476191,negative,negative
976,2024-03-01 22:30:00+00:00,The hype around Gemini is way overblown. It is just autocomplete.,data_nerd254,196,56,the hype around gemini is way overblown it is just autocomplete,hype around gemini way overblown autocomplete,11,0.0,neutral,0.0,0.0,neutral,neutral
983,2024-03-02 09:00:00+00:00,Incredible what generative AI can do now. We are living in the future.,data_nerd254,218,176,incredible what generative ai can do now we are living in the future,incredible generative ai living future,13,0.0,neutral,0.45,0.5125,positive,neutral
984,2024-03-02 10:30:00+00:00,deep learning just helped me debug a nasty issue in minutes. Love it.,airesearcher,417,127,deep learning just helped me debug a nasty issue in minutes love it,deep learning helped debug nasty issue minutes love,13,0.1531,positive,-0.16666666666666666,0.6666666666666666,negative,positive
992,2024-03-02 22:30:00+00:00,Not sure what to make of machine learning yet. Need more time with it.,tech_tracy,642,103,not sure what to make of machine learning yet need more time with it,sure make machine learning yet need time,14,-0.2411,negative,0.125,0.6944444444444444,positive,negative
993,2024-03-03 00:00:00+00:00,The Gemini demo today was absolutely stunning. Game changer.,nairobi_dev,380,139,the gemini demo today was absolutely stunning game changer,gemini demo today absolutely stunning game changer,9,0.4391,positive,0.04999999999999999,0.7,neutral,positive
1000,2024-03-03 10:30:00+00:00,"GitHub Copilot is inconsistent. Works great one day, terrible the next.",devmike92,376,91,github copilot is inconsistent works great one day terrible the next,github copilot inconsistent works great one day terrible next,11,0.25,positive,-0.06666666666666665,0.5833333333333334,negative,positive
